,24,90210,alias,angel,battlestargalactica,betteroffted,bionicwoman,blade,bloodties,bones,breakingbad,buffy,burnnotice,californication,caprica,charmed,chuck,coldcase,community,criminalminds,cupid,daybreak,demons,desperatehousewives,dexter,dirt,dirtysexymoney,doctorwho,dollhouse,eleventhhour,entourage,eureka,extras,fearitself,flashforward,flashpoint,flightoftheconchords,fridaynightlights,friends,fringe,futurama,garyunmarried,ghostwhisperer,gossipgirl,greek,greysanatomy,heroes,house,howimetyourmother,intreatment,invasion,jake,jekyll,jericho,johnfromcincinnati,knightrider,kylexy,legendoftheseeker,leverage,lietome,life,lost,madmen,mastersofscifi,medium,melroseplace,mental,merlin,moonlight,mynameisearl,ncis,ncislosangeles,niptuck,onetreehill,oz,painkillerjane,primeval,prisonbreak,privatepractice,psych,pushingdaisies,raines,reaper,robinhood,rome,samanthawho,sanctuary,scrubs,sexandthecity,sixfeetunder,skins,smallville,sonsofanarchy,southpark,spaced,stargateatlantis,stargatesg1,stargateuniverse,supernatural,swingtown,the4400,thebigbangtheory,theblackdonnellys,thekillpoint,thelostroom,thementalist,thenine,theoc,thepretender,theriches,thesarahconnorchronicles,theshield,thesopranos,thetudors,thevampirediaries,thewire,torchwood,traveler,trucalling,trueblood,uglybetty,v,veronicamars,weeds,whitechapel,womensmurderclub,xfiles
spaced,0.09608093946806529,0.12097737208794,0.10261447847590908,0.11067866361268237,0.10666172038742466,0.130361319172044,0.1248016183209652,0.031991604206512175,0.12756777556654933,0.09966764187628667,0.12579342630158802,0.08292853909194998,0.1177305878104361,0.12638711120507545,0.11804998773715969,0.12409351993757724,0.1139517776721779,0.10360496920828342,0.1250085646154287,0.10190303326315309,0.13158738800390604,0.12674892088694156,0.11749315089713822,0.11255432014099427,0.11884023359628193,0.12413201563467174,0.10981947844466114,0.10165446064776786,0.120103427169803,0.11046535466589538,0.12248995491081233,0.10613504730675147,0.1320474822077402,0.12588674181765183,0.11943718390235823,0.1085185548280927,0.13568833512760708,0.11435686607475308,0.0866370395717583,0.10780785000549126,0.11252568915198867,0.12872356713812205,0.11298437885913803,0.1150684782516948,0.11949735465557304,0.1022243557152552,0.12447085228319901,0.11056079739802718,0.12191627853681052,0.13405290195058675,0.12131102489642652,0.03467427732189388,0.14474952713300288,0.13587259377932098,0.1321563387250095,0.11833020893888765,0.13160585799727784,0.09810979049717719,0.11014612669461928,0.11759198802074501,0.12431199314775505,0.12414785260996168,0.11836199819693181,0.10114980960608286,0.1104301894997199,0.12610204222879498,0.11879145439304194,0.10762232732416951,0.12753476832730054,0.12760703360326728,0.10398752942161547,0.1114884370021268,0.11691427858950225,0.11583079226254486,0.13762629608867974,0.12264709652590282,0.059456824287483945,0.11754626280278503,0.10977915658874497,0.11291043028924302,0.12148410784144094,0.1219908143755909,0.13529133712956687,0.11438907879436616,0.1264637052741999,0.12219687030388544,0.11682226717874956,0.10456089121490711,0.13227447648915494,0.12698468496311435,0.13330207546826317,0.1113848973137647,0.12220044298159005,0.10104509409383193,0.999999999999998,0.11028088252960361,0.10374791178440873,0.12522838538184317,0.11208991487079624,0.1267105278654685,0.11818397412558261,0.11761273437109898,0.1315998691720655,0.12755759553334944,0.11292321398806673,0.12022246683042434,0.11691183291337098,0.12584908160834224,0.11292115601412053,0.11146332704378689,0.1197426254720744,0.12532066471052106,0.10301928373919882,0.08873508496735229,0.14333306453756664,0.10452975111004696,0.12551296784521032,0.12119691662541239,0.12896945763928055,0.1332107266125494,0.11191477451534647,0.1266969951291559,0.12242105380030306,0.11432891140561205,0.10334804468273241,0.11704375108249242,0.07242121744378395
stargateatlantis,0.22546781996926712,0.1610233523078238,0.21350952825664038,0.2124764212093679,0.23807892227578517,0.18179312684375695,0.15801667731973934,0.10666675811041489,0.1829448291616148,0.20104222915817152,0.17767888632868933,0.1536348032883486,0.19161394918304875,0.1611804017322773,0.15709482053389665,0.22665718105916965,0.19530398054723858,0.18107831270537877,0.16025920433611768,0.20334274903195126,0.13735956646001604,0.13726285111255423,0.12623870897630116,0.1850119877449785,0.18286368278755777,0.15664283685379704,0.1479066686877374,0.20758313371163897,0.20463784700459856,0.1881959298706697,0.16846854265694036,0.2251432546810575,0.13080884898012732,0.126563402769326,0.18433218111588331,0.16197866391228605,0.1446152420527985,0.17954798575047443,0.130677636854347,0.2210528191875817,0.1967695727249426,0.1618816117138456,0.20265091522213405,0.1647488456942728,0.1968061855432847,0.19988608980130965,0.21863362511797252,0.2099760491121021,0.18195639659639026,0.20975485057011356,0.1643440337853902,0.12297481387378358,0.14757255516603116,0.19523567861587648,0.1536341317843287,0.2113557309547445,0.22313281873398755,0.1676372265692534,0.18091938110959882,0.18660764754972572,0.17091663386652647,0.21042482880551028,0.17253402933363557,0.14359492167252363,0.20097330676073794,0.16231269788013425,0.17707849779251167,0.16257814900467618,0.17157804700770385,0.18131426867782835,0.21585962013633594,0.17663723255830002,0.20114439636221232,0.1825506700578749,0.1737282718202416,0.2055012688492804,0.08199193773030561,0.20133323585653196,0.1768969696653462,0.19380870419270022,0.18894635909965557,0.14475562777659862,0.17946709256568816,0.173628087071864,0.12538667368822207,0.14104996612649748,0.22806724157635802,0.17469001846189286,0.17514293869467626,0.1902842004198483,0.13855289390909267,0.23154044806644555,0.16305308553202386,0.17312378544047988,0.11028088252960361,0.9999999999999999,0.29293053890757875,0.24770808657312915,0.18107643688903508,0.1395200759293112,0.2065983991336632,0.19937758696416802,0.14193416557768368,0.154949572454709,0.12449285864899208,0.18804818471640536,0.1420160335050455,0.19285316296742913,0.21055849209190317,0.14612235610076096,0.18327193832455124,0.19415089069962585,0.16699885139277773,0.15153001934681765,0.16703060827467203,0.17210900514055769,0.2008682428369763,0.13657030647017215,0.17727956602037143,0.1814853689478365,0.16733373095123047,0.18113549308684454,0.19098363390790618,0.16045585452207015,0.11610050088807404,0.1592303031823769,0.16399516550507687
stargatesg1,0.234173601693974,0.16004369332980245,0.21346235385974077,0.22261928590360375,0.23376717002036643,0.16925188663493465,0.1387346057674749,0.09881628242066404,0.17114176678806986,0.21779915157012297,0.1651612577264169,0.16392391480116597,0.18022761748416977,0.15613455222930026,0.1404552487403228,0.23986098905484607,0.19248769745458477,0.19314800908426594,0.1517754060777763,0.21076943227142214,0.12882880811615058,0.1247614852434624,0.10938749016528888,0.19068065507968188,0.18427829403793045,0.15263009446541909,0.14139596938500135,0.2052726175298663,0.19311699781740732,0.17168195758248705,0.17586248061786944,0.20958243063619458,0.1291486893381861,0.11140339321421554,0.17083656718829113,0.14946166568651437,0.13580826304602417,0.1759424703880972,0.1351943192852392,0.20481612797287588,0.20140685390204757,0.1549332240603697,0.19686138439255677,0.1687749844622676,0.20183866362500705,0.18889068451309,0.20434014120480168,0.20944759463576054,0.18454878883502837,0.1879562048732377,0.14421248646200946,0.11345152408579201,0.12608697668767185,0.1833878050869067,0.14129962567456328,0.18515211546740395,0.20091114261832724,0.16189704678772449,0.18060575834094067,0.18232724061448624,0.15999816170759049,0.20505119189085694,0.17268529332038304,0.1217368820878181,0.20294395721496766,0.1512228038128875,0.16063244502890628,0.15788939618219722,0.15506142371029843,0.1802869267054911,0.22393579219891424,0.1687689702522486,0.20163453661658295,0.18411282824995123,0.17698516009824342,0.18556726962469208,0.07912457030167226,0.19514103883902537,0.1615910448717654,0.19569266298887514,0.18083604903403191,0.13003033545891565,0.17271479951774837,0.16772835595104474,0.12696940365531184,0.12806324515602863,0.20915844596079286,0.17399103889761955,0.18144949242126235,0.1937715859334609,0.13966877365842142,0.2422929492436117,0.15412345769593574,0.1850813278540143,0.10374791178440873,0.29293053890757875,0.9999999999999646,0.20762903763484503,0.17926970539401077,0.13005061755686545,0.1953558513017789,0.19755751033178728,0.12798338476561863,0.13493564377794615,0.10749213570968798,0.19025274304721712,0.12355159395157518,0.1942178915361594,0.21260851794083446,0.13418117800988252,0.17050358856532946,0.19640975336424318,0.17512295516855358,0.1572705593937705,0.15557545813707646,0.1812762711248295,0.18763003407339424,0.1261979566223159,0.16697468503289026,0.1778303482703874,0.1729160257812211,0.15976967704604353,0.19758558667761514,0.15992613702226588,0.10144556565163383,0.14145383871137018,0.1818074693598483
stargateuniverse,0.1833213835751885,0.15821013834236128,0.17613479495744497,0.1646041157046988,0.21593508832202013,0.18720734988293058,0.18850606190870528,0.1277246778403826,0.1709152887486761,0.15251549329295314,0.1806026299797407,0.11611128896068454,0.17877551067528324,0.15741986609104605,0.18736238967507535,0.17294673212481326,0.17664034270187853,0.14410070810950984,0.16500006774552853,0.15872902335096362,0.1571900237472267,0.17228989974272138,0.15971028387234562,0.14653455292658243,0.16585885335028008,0.16602692892613538,0.14475989033734374,0.17034814487904695,0.19981091430283593,0.18830484763915398,0.15159203122030626,0.1880138182702819,0.1479406666574991,0.17261087977753414,0.19737549027362414,0.16286660298129077,0.15814052093052416,0.1598576214981381,0.10060997680006356,0.19670718836696957,0.1643744145877116,0.16369660841574582,0.17328868467872907,0.14545991322980695,0.16886582025494132,0.15471260604576131,0.18899775241922476,0.16903318570886264,0.156938898603801,0.19633395465983566,0.182353788267973,0.14079559710334866,0.19507923944204425,0.21477324866328426,0.17186210177329475,0.2184895093743028,0.20721371397082575,0.15636127831154217,0.169193921785126,0.17670835133433685,0.17950682330696727,0.1954274104888075,0.15948899608867365,0.17260517802642847,0.16570010929761322,0.17297512865036518,0.19582156017277336,0.169597509218805,0.1837518677042163,0.15925424146775602,0.16452910575659604,0.17751511441389614,0.16264391870416042,0.15456115130421313,0.1562855747936122,0.2113893365553652,0.08785819545365549,0.18266942355038113,0.16550917429126324,0.1584343008768566,0.16857657651193494,0.1656672595997471,0.17624798833761107,0.16815795254531288,0.11224293320627991,0.1608739404087133,0.21494964803562983,0.13467419390458696,0.15604183758382573,0.16677864196929,0.1404938914601753,0.1784400344389993,0.1737342523740448,0.13889043041801724,0.12522838538184317,0.24770808657312915,0.20762903763484503,0.9999999999999998,0.15359241273851362,0.160986796592985,0.19337318635935155,0.17182297596275342,0.16760203683950986,0.19231199432433846,0.16539985704958673,0.17203029457098132,0.17109622236487443,0.16630094617161797,0.17614151899100342,0.14543225575467492,0.19705124687637363,0.17342932727029306,0.13896960629504843,0.13309763913660722,0.1885827488961708,0.1506271813580952,0.1963258675143506,0.1843487349445153,0.18942704189009557,0.17549341597372858,0.14316803053077215,0.21732834316487323,0.16262623173983984,0.1486476025212589,0.1504517908326794,0.16854843757062174,0.12545794171306737
supernatural,0.1781480398573366,0.18799593330741157,0.17106848301532956,0.21574253280152522,0.17510592652927362,0.1689194336095955,0.14158929875010665,0.10793637679561088,0.18665285104359214,0.20099731947574712,0.1756442470498373,0.1680942601443933,0.18908940731608317,0.1853381320657951,0.13226554357754317,0.23221358593043734,0.18781857529442664,0.2250443354142522,0.17301483852362573,0.21525258251043167,0.13955445222472887,0.135981099465349,0.12548631205378757,0.2142393220073723,0.2055511966458842,0.17356211252241405,0.15073243661846045,0.17465303174724106,0.18293960529522,0.16880566156123764,0.20091109933171764,0.18009581195889904,0.1484707240798952,0.13940740095168025,0.16617617446087155,0.15496078050374776,0.15106276804452357,0.1944196238074645,0.15719156953810073,0.18373767807765018,0.19356252056980852,0.1854858270967933,0.22076950313310303,0.18905551549405425,0.21466528434491366,0.19312430673442846,0.2080152051292617,0.19238038063519147,0.21255184544276756,0.18911001436882116,0.16112792579395752,0.11704549322570025,0.1321439353860465,0.1903273986733552,0.15540742859295364,0.16960753340256948,0.19601072300059724,0.1458590812947691,0.19622401800587347,0.18736804929202552,0.18256840460718052,0.21144656913073906,0.18782191062197792,0.11862296476699961,0.21154056811718383,0.1700552777047106,0.16856749414919994,0.1321966669384676,0.1731483531735048,0.21520325351125033,0.2140993002341061,0.16991470953845317,0.20649357402130183,0.21574151353456686,0.17404600875025855,0.18389019412797353,0.07329500048831501,0.19250047869955347,0.17473283687173466,0.21319533338725757,0.1835640513603216,0.15409698256082588,0.20631005928378582,0.15831639755913263,0.10500881260954288,0.15768482249459292,0.17960254798608785,0.19905547489393208,0.18780316924881726,0.21352136916309394,0.15782767869620112,0.23273339825351722,0.16881841520591695,0.19236757923043346,0.11208991487079624,0.18107643688903508,0.17926970539401077,0.15359241273851362,1.000000000000006,0.14924030595285448,0.19535239686186898,0.1858908682478255,0.15318423092720942,0.13354199851327556,0.11901172020623209,0.20243370607724107,0.14291850451605354,0.21996579421940438,0.21469942173855525,0.15813995414220097,0.1787993434710552,0.19488435666683174,0.19094235074426447,0.1369864153735919,0.17632382145214032,0.18323682633873997,0.17675742009797726,0.1360093867544467,0.18200353606338016,0.1970853890604726,0.20125147717701022,0.14566113126135335,0.22078784068364596,0.1868307610260875,0.1112697723358905,0.16127597004003583,0.1653194064721782
swingtown,0.1360370304972536,0.1737624204114203,0.14156874160770222,0.14806236791735672,0.14171548076747315,0.1727207433844664,0.16202507092540402,0.11622455966872729,0.1538508956940212,0.13112908646797472,0.1655827967870055,0.10720828002838106,0.16277622935954808,0.1725057169884673,0.15618011300654813,0.16579452576463888,0.16587988922066804,0.1580959928488731,0.17148885983448559,0.14490268088806876,0.16597338720037372,0.16143386755793898,0.14807571135530156,0.1661155876914347,0.16361992252245203,0.1704152134801364,0.1518041843806129,0.12914488368095034,0.16545496302325402,0.1488326056363425,0.16316918894515903,0.13758099565788487,0.1518205673346621,0.1676716236582489,0.15222965577728437,0.14077914700253435,0.16073364721361244,0.16758908642960252,0.11486948562307289,0.15084147284448465,0.15014632539043873,0.179665193124628,0.163843694120486,0.16025399955412814,0.16989457535359262,0.14195669736350094,0.17272905560417698,0.14118676880118827,0.17192280488479353,0.18570117993253835,0.15702238141771113,0.11898615814220793,0.1658295177868269,0.18859234106847672,0.16697226886771385,0.1524798403594422,0.18225521194987798,0.12874052853940593,0.15503759907466658,0.15818059829037287,0.16431077647635903,0.17185262063375067,0.17910307117438515,0.13486740273143535,0.15837200052509023,0.17622871369314808,0.15867354909549067,0.1335029236844069,0.1746609019158503,0.17886773035919973,0.14220413079197383,0.14804505166605908,0.160814957891102,0.16908023934811311,0.13727997239610393,0.167143234342884,0.06833596306425789,0.16305934440633954,0.14716456711260692,0.1559471749883292,0.15719439007244596,0.15942922433924414,0.17332798471363328,0.13902249289228183,0.10018693614862137,0.17779788699834154,0.1474959441383892,0.14312006154174275,0.1781105212351323,0.16849200103680498,0.15264183676606347,0.1560419830362063,0.15795151164160554,0.1345964717594763,0.1267105278654685,0.1395200759293112,0.13005061755686545,0.160986796592985,0.14924030595285448,1.0000000000000004,0.16717741988783222,0.15248344783542028,0.17612076054753154,0.15541637996947585,0.14324056366417828,0.16512211124985404,0.1607971812661733,0.1802491935480862,0.16008078182679286,0.16370106733664247,0.16501186802329432,0.15686568224704583,0.14893287335368657,0.11448983398463453,0.18477597789940037,0.14699073165770532,0.1580076281354843,0.16958057835410487,0.17919854691492137,0.17414975651765047,0.15585497720906655,0.16420385448488992,0.17763679737920954,0.15009171627961568,0.13210013482870495,0.16292724360416957,0.10375251096361918
the4400,0.21151434699173874,0.18738635220624725,0.19812709486254804,0.19895698718793287,0.202009826005621,0.18100517091344814,0.17391458382742644,0.12062323557784822,0.19488488096332002,0.1939427536700318,0.19222144173639463,0.1436232099406295,0.19407341019949284,0.17360743237951443,0.1621237184954355,0.22005641751672034,0.19739309938288538,0.20516111463825276,0.17370325524565416,0.21167799293793146,0.15470240243518096,0.16309389550134473,0.14012850561314177,0.19861484421026707,0.19793967027845225,0.18807354598441658,0.163509932683611,0.1769783007142318,0.1998049423650106,0.19482036878828396,0.18710589375655956,0.19351868267601144,0.15763321974719327,0.14945144552168774,0.1924953544739654,0.17441038209383386,0.1613184954933888,0.18827348268456243,0.13780396512434231,0.2115887554740669,0.1805178850319696,0.18072104736723052,0.2189432512023333,0.18920832202030777,0.19709153583868974,0.1952465369999726,0.2229187767511099,0.19577188777439922,0.19621339503186422,0.21617721092768633,0.18320748173401563,0.1387330055695906,0.15882505797663918,0.21608099785781992,0.1678657331947717,0.20023510180542406,0.2188035694906671,0.156571740499355,0.20449323476353687,0.20381649246537245,0.1950529722739315,0.21336673271560128,0.19197473098093554,0.14113571025187535,0.22274558343287232,0.1833031556502442,0.1983826303677816,0.15025450643403174,0.1941107722639372,0.19379807250845446,0.20715690388801583,0.1849709915008473,0.20577475443598361,0.20416538108517085,0.17697575436779947,0.21024056041706504,0.07846838709473555,0.21068956233686803,0.18711574030494996,0.19486220954231587,0.18408185057251295,0.16889086556286684,0.19325601289533728,0.16199176844200414,0.1160332590578491,0.16662271837615922,0.19887078993013171,0.17387426370293194,0.19072021537380465,0.20522477824454638,0.1541798445978067,0.2238380513355033,0.17835332262952863,0.17210446013195949,0.11818397412558261,0.2065983991336632,0.1953558513017789,0.19337318635935155,0.19535239686186898,0.16717741988783222,1.0000000000000002,0.18254047856675462,0.16995652486001542,0.161416315980356,0.1369897696514338,0.20869118187154606,0.1681877846524552,0.21303730055254327,0.21150090221818627,0.16340985319344703,0.19210370275525707,0.2030560885757666,0.18298451002025098,0.14370214938934062,0.18940262358339263,0.18534613009969184,0.19947988363653116,0.17099009121294315,0.20109140393104383,0.19210468359064028,0.19138269054160237,0.18942153583741655,0.2076684827945854,0.18144270066079266,0.13008208402780688,0.17909113824303868,0.16160264030401633
thebigbangtheory,0.17955814748655788,0.18662565808799217,0.18435816770502028,0.2094402616060623,0.1796625577641949,0.20067616990958792,0.15119961675870097,0.10726554516623492,0.17221114260008505,0.21631946434992477,0.18582499966033444,0.15646737841839664,0.17817235110571955,0.18638459157964843,0.14335112866262298,0.21602592043374652,0.19898453629219143,0.19070234635728767,0.18937569822095604,0.19543074397954463,0.1427596987996646,0.13164720628938487,0.12202158498535597,0.2021184843824453,0.1873857659038835,0.168274161715319,0.14787687406425018,0.18116378283981158,0.19003037359180272,0.1778607766711562,0.19727762536964064,0.20370334018300376,0.15165444043121593,0.12284995146225211,0.1833009056883117,0.14414737147296447,0.16669244805899155,0.18869040077627486,0.15521148941759247,0.20446540206367597,0.2131471531973622,0.19906896769336335,0.19875711456775597,0.18277817975399324,0.23264796147021474,0.191481184569493,0.2032285188057287,0.21278752802672538,0.22242053177183835,0.2020484925796272,0.15018942363863244,0.1232857185743846,0.13599731637138673,0.17989553212307824,0.1534241776507336,0.1809970800514041,0.208867610675635,0.1362212313830822,0.1830105922898207,0.1809503499710228,0.1759684316291825,0.19861349497663053,0.18153046560051067,0.13082913462433812,0.19924625428740722,0.17296476256163867,0.16834694539246026,0.13381923374428317,0.16098510786308812,0.2130443556495117,0.22406394981503888,0.16974325405764096,0.21541257760006713,0.19592863589178214,0.16234150454496826,0.183965938593282,0.07473510562723087,0.18976095985824798,0.17324065632551186,0.2117055506649162,0.1919340547779369,0.14634323976184768,0.19613256136639623,0.14474550713056844,0.10810970631130225,0.161691358389625,0.18756417545771814,0.20100756326395283,0.20291122322559468,0.21397005986101483,0.163150577216447,0.21929057479679442,0.1621316070342198,0.19112466974450548,0.11761273437109898,0.19937758696416802,0.19755751033178728,0.17182297596275342,0.1858908682478255,0.15248344783542028,0.18254047856675462,0.9999999999999977,0.14431876028109478,0.13165032844505054,0.11364739814863514,0.18760609214765445,0.13205677535253682,0.22659162486561094,0.1982843190931161,0.15171245758879534,0.18188313420763932,0.18278924482022585,0.1877827235808005,0.13281900709422717,0.16375783034958627,0.17034629423000422,0.18000288240494325,0.13224526092747996,0.17408247755070239,0.18448212830154062,0.19485608488682502,0.15302115151177237,0.21810772816574756,0.1830363731599463,0.10699765202083686,0.15276723127061498,0.15656508468614722
theblackdonnellys,0.1401039141279846,0.1615568240558697,0.131807858444672,0.15505736118826952,0.14959451773744126,0.17293173928585745,0.17979107093352922,0.121233940365921,0.1641087194197249,0.12971347154480928,0.18531070928247048,0.10278306364044298,0.16905898413048498,0.1652544441685116,0.16686637758054995,0.15379497097940956,0.15629767993190435,0.15527067036865597,0.1626725250103846,0.1405229772899806,0.16247556483798758,0.18879791201910834,0.16127375930074878,0.15398723132009234,0.16029622366806592,0.17790215449350946,0.14937484081496,0.13089004700649345,0.1640888986333157,0.1525924615083216,0.16348512295081125,0.1374211642250774,0.15931903115813392,0.19102157228988378,0.1603167028043938,0.15993839954863856,0.1770100733236148,0.17414055638054898,0.1109156128767941,0.1463594939708735,0.1512123351077518,0.18063119420524934,0.1628713261937193,0.15021537284152625,0.15562907058356337,0.1387884562250465,0.16932814734537785,0.13987290583868967,0.15665891075566052,0.17640074195485755,0.16689460853421703,0.12875812232824252,0.18269269837714774,0.19678655083793387,0.18666966038627072,0.1675143871042676,0.17968543082523372,0.13660779999225,0.1625270554662857,0.1660684107777497,0.18090374015493105,0.17806555147183997,0.161405327547067,0.1423948876470138,0.15409181194302488,0.17078430219192287,0.17485964313136884,0.1371422314010634,0.18033922091060026,0.1730985434979152,0.13656693951738622,0.15625764947839826,0.15644045937336903,0.1636463591734195,0.15757344230856737,0.17324034649225042,0.07423984799927336,0.17028393142434825,0.14327064991065067,0.15309653597611936,0.16091376486001183,0.1802649980823079,0.1801400570396528,0.15162010773364462,0.1114585728839744,0.17562777344038857,0.1526193536610257,0.13877493176306882,0.15699647028635877,0.16140720164902325,0.1627450642114398,0.14772552856500726,0.1855544888719675,0.1306303375120833,0.1315998691720655,0.14193416557768368,0.12798338476561863,0.16760203683950986,0.15318423092720942,0.17612076054753154,0.16995652486001542,0.14431876028109478,1.0000000000000009,0.1773252225805308,0.1662215161411839,0.1628753909786009,0.18679169906255486,0.16616771854776877,0.16838952156563053,0.1702786172229834,0.16810427757698768,0.17243068995237995,0.1466133851441177,0.11519765902397638,0.19108909265021523,0.16204624711876858,0.168092310948556,0.18896741447734997,0.19914057013435046,0.18227301182830682,0.15131975267363015,0.17678599323988567,0.16576260315778762,0.14877042744665658,0.15147596893624996,0.17780863555937193,0.10648986692376901
thekillpoint,0.14570627516973772,0.13914058404452107,0.13669931564550178,0.13662525887639132,0.1502618981694487,0.16173469148854086,0.17293524505252714,0.12740694891371032,0.152742419156392,0.1196057921035998,0.1651798152053442,0.09958137834539627,0.156861578402486,0.15368926082584028,0.1693487651370937,0.14692763801592343,0.15150674040365658,0.13268392082566968,0.1565972553179464,0.13210650547905908,0.15485667934271796,0.18867439982740325,0.1485573802882976,0.13146642360809432,0.15315181198943792,0.16421688835295137,0.1383038310862091,0.123958976235625,0.1646328864513443,0.1502223087450732,0.1449984773982388,0.13499545574562016,0.1439802958980585,0.1771158780341124,0.16035329999026662,0.1548446355023735,0.1505642200981668,0.14707631720728664,0.09430524687373225,0.14567061880012283,0.13474891672002162,0.15888558238727804,0.14150532516933048,0.128244967803093,0.14356250521790154,0.1274400793817676,0.16069707237141329,0.13498173735593252,0.13827936833827922,0.17507569586776103,0.17077795415175362,0.1208099074290218,0.189948064563344,0.19101309981634557,0.17384897582482844,0.17344142426666748,0.16993561386059597,0.13952043444196394,0.14839569548930773,0.16082754765054955,0.158969084475596,0.15837669446852742,0.1443465011938142,0.14832531843983746,0.14039051072673223,0.1593494066325771,0.16070500123857576,0.15191366300384637,0.16785272363308465,0.14926009943082494,0.1313782428524929,0.15379019915802936,0.14034100037704805,0.14096206162526798,0.15248832621514163,0.1764731360832449,0.07519115738215026,0.16420444330609102,0.13313767847709504,0.13850450231317815,0.1506264149045075,0.16161111457094465,0.1652188213440685,0.15184650236446148,0.11564271071906736,0.15185787797731357,0.1593539779740508,0.11920729175867478,0.1423640610895563,0.14305281007667234,0.13720305084477463,0.13991025578346236,0.18030579578130448,0.12144829514385978,0.12755759553334944,0.154949572454709,0.13493564377794615,0.19231199432433846,0.13354199851327556,0.15541637996947585,0.161416315980356,0.13165032844505054,0.1773252225805308,0.9999999999999998,0.17238839478280496,0.1508019461865669,0.17261264670507512,0.15060305749117409,0.1452693379379384,0.14444101491689737,0.15979899976090833,0.16446156653680594,0.1298752742889315,0.11989624439435863,0.17201195922476498,0.14509858452501667,0.15868506211122188,0.1927763570055692,0.16789801707850835,0.16905566517652765,0.12489057171347638,0.1863663478493852,0.14383265681394553,0.14019018399894956,0.14709849777290698,0.15879546235003555,0.09356155233151493
thelostroom,0.10926944820091247,0.1202347351944734,0.10911587947165458,0.11400501483326715,0.12385263377052033,0.14325501925231396,0.15666957029070858,0.10823916366893624,0.13943752949288904,0.09777751502517046,0.1425952648102509,0.0785248299479807,0.12564127453001506,0.12679964869564753,0.159635735516565,0.12250642679317264,0.12269939421852606,0.10693486896681469,0.1279841409622128,0.10856487531769739,0.1432475868221672,0.1707652628799466,0.1605695638374003,0.10724735748759638,0.12397890475233032,0.12829702904457307,0.11857217249957794,0.10509756139413227,0.13943301342206949,0.13183364963152835,0.11670134309108612,0.11630855580463673,0.13415153141053845,0.17586644825211106,0.14019520383619666,0.12408446521493359,0.13070815639609404,0.12309062752604773,0.07591723954637164,0.12510676644459995,0.11395262788805675,0.12875187722631184,0.12391944010794737,0.10939256903021534,0.11376447232355796,0.1006726308310247,0.13704503769958673,0.10423135147703536,0.11867665277830941,0.14379980951544588,0.14602992765254957,0.10075603641551245,0.181782043462608,0.1532929060872863,0.1464816951381748,0.14675880653056125,0.1409547846321085,0.1196486706503084,0.12383743082198881,0.12333993440296771,0.14118419389710163,0.12988462599017112,0.12377080828047825,0.13482716192305294,0.12306739984564202,0.13579499638975345,0.1414851818342212,0.1292288314229964,0.1512017531514838,0.12797223462057747,0.10309624762726839,0.12431583174639281,0.11245623438251824,0.11295354426149122,0.1262995287575482,0.15738363675943615,0.06987337388189695,0.13145638497355863,0.11189026402204373,0.11118565605021397,0.12635385835698848,0.1574178894749543,0.13606647485710702,0.12849072031478737,0.09863278761354921,0.14308472962172314,0.1395896306195978,0.09587323312669989,0.11897118898455443,0.12008098184360982,0.1179339859350934,0.11967895323386181,0.13967052828463325,0.09245213851922923,0.11292321398806673,0.12449285864899208,0.10749213570968798,0.16539985704958673,0.11901172020623209,0.14324056366417828,0.1369897696514338,0.11364739814863514,0.1662215161411839,0.17238839478280496,1.0000000000000002,0.12496542438422092,0.1607660946066119,0.12349695753275651,0.11730610393351434,0.130980574483639,0.14048701512903639,0.1255090398768943,0.1007360689799412,0.1021936489933538,0.15636127230835462,0.11446016955980684,0.14093593372128238,0.17090797890514625,0.15052355613713744,0.1451034582198482,0.11140144334526889,0.17215303319780623,0.12004617537223027,0.11288879816641666,0.14345500129703456,0.13741772368046098,0.08097117760265785
